Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
0x14cf0,99.7517%,107,42990,43097,0,0,107,42990
0x164c0,60.5364%,103,158,261,158,103,0,0
0x1cbe0,98.4958%,100,6548,6648,0,2,98,6548
0x1c320,68.4543%,100,217,317,102,45,55,115
0x1cc10,98.4989%,100,6562,6662,6562,93,7,0
0xffffffe0003ac07c,80%,99,396,495,0,0,99,396
0x1c2a4,98.7708%,96,7714,7810,7714,87,9,0
0xffffffe0003a4b68,80.8468%,95,401,496,0,0,95,401
0x1696c,83.7931%,94,486,580,61,55,39,425
0x1c2c4,98.7996%,94,7737,7831,7737,80,14,0
0x185cc,97.4133%,94,3540,3634,0,0,94,3540
0x11f10,98.6522%,92,6734,6826,806,42,50,5928
0x13d5c,93.5277%,91,1315,1406,0,66,25,1315
0x4c6dc,99.893%,91,84942,85033,0,0,91,84942
0xffffffe0007743d8,81.8725%,91,411,502,411,91,0,0
0x4d0d0,99.8297%,89,52172,52261,0,0,89,52172
0x16a40,84.6552%,89,491,580,491,87,2,0
0xffffffe0003ba4cc,82.0202%,89,406,495,0,0,89,406
0x4c708,99.8965%,88,84945,85033,0,0,88,84945
0x11f80,79.6729%,87,341,428,237,17,70,104
0x18c18,92.2252%,87,1032,1119,321,56,31,711
0x11cc4,97.9401%,86,4089,4175,2327,50,36,1762
0x14238,92.1533%,86,1010,1096,0,0,86,1010
0x18604,99.2295%,84,10818,10902,0,0,84,10818
0x1c2d0,98.9401%,83,7748,7831,7748,62,21,0
0x1c3fc,65.1261%,83,155,238,37,59,24,118
0x1c494,57.2917%,82,110,192,61,49,33,49
0x17024,99.1211%,79,8910,8989,8910,73,6,0
0x4cb1c,97.9559%,76,3642,3718,0,0,76,3642
0xffffffe0003c30a0,95.0392%,76,1456,1532,1455,53,23,1
0x11f8c,77.4775%,75,258,333,72,13,62,186
0x185e4,99.3212%,74,10828,10902,0,0,74,10828
0x4cfa0,97.9255%,73,3446,3519,3431,47,26,15
0x13838,97.969%,72,3473,3545,0,0,72,3473
0x1203c,91.5094%,72,776,848,559,33,39,217
0x4cfd0,98.0108%,70,3449,3519,3449,70,0,0
0x1be68,99.395%,69,11336,11405,0,0,69,11336
0x11e48,94.97%,67,1265,1332,383,39,28,882
0x16180,19.5122%,66,16,82,0,0,66,16
0x1c0b4,98.8399%,66,5623,5689,0,4,62,5623
0x183bc,99.5172%,65,13399,13464,2,64,1,13397
0x16988,92.7847%,64,823,887,0,0,64,823
0x146dc,99.8716%,63,48997,49060,0,0,63,48997
0x163a8,53.3333%,63,72,135,4,0,63,68
0x145fc,99.9821%,63,351020,351083,0,0,63,351020
0x13c70,94.2518%,63,1033,1096,1033,63,0,0
0x4ba2c,99.858%,62,43590,43652,0,0,62,43590
0x14dd4,99.8574%,62,43409,43471,0,0,62,43409
0xffffffe0003abcbc,87.4747%,62,433,495,433,62,0,0
0xffffffe0003d49a0,88.0478%,60,442,502,0,0,60,442
0x1c264,99.1081%,58,6445,6503,6445,41,17,0
0xffffffe000771130,88.668%,57,446,503,0,0,57,446
0xffffffe0007743cc,88.8446%,56,446,502,0,0,56,446
0x1a250,75.5556%,55,170,225,170,55,0,0
0xffffffe0003ca4cc,89.0438%,55,447,502,447,55,0,0
0x1b49c,98.6783%,53,3957,4010,0,0,53,3957
0x4c788,98.5087%,53,3501,3554,3501,18,35,0
0xffffffe0003cd4f0,33.3333%,52,26,78,16,28,24,10
0xffffffe0003a4860,89.662%,52,451,503,451,52,0,0
0xffffffe0002f6acc,89.6414%,52,450,502,0,0,52,450
0x18648,99.5322%,51,10851,10902,0,0,51,10851
0x4cf74,97.6122%,50,2044,2094,2044,50,0,0
0xffffffe0003ad3b0,90.239%,49,453,502,0,33,16,453
0xffffffe0003c3080,97.5791%,49,1975,2024,0,0,49,1975
0x4ca3c,98.6842%,49,3675,3724,3675,49,0,0
0x16390,65.4412%,47,89,136,0,0,47,89
0x1c254,98.6984%,47,3564,3611,3564,40,7,0
0x14094,96.5217%,44,1221,1265,0,0,44,1221
0x1b668,99.5875%,43,10380,10423,0,0,43,10380
0x15ec8,98.4519%,42,2671,2713,2671,42,0,0
0x13da4,96.9455%,42,1333,1375,0,34,8,1333
0xffffffe0003abcac,91.7172%,41,454,495,0,0,41,454
0xffffffe0003ca42c,92.016%,40,461,501,461,40,0,0
0xffffffe0003a484c,92.2465%,39,464,503,0,0,39,464
0x14b88,99.9544%,39,85449,85488,85449,6,33,0
0xffffffe0003ad438,92.1212%,39,456,495,456,6,33,0
0xffffffe0003abec4,92.3232%,38,457,495,457,5,33,0
0x13958,79.235%,38,145,183,3,29,9,142
0x168a4,92.6357%,38,478,516,0,0,38,478
0x16388,99.8656%,38,28245,28283,28245,38,0,0
0xffffffe0002f6b50,92.6295%,37,465,502,0,0,37,465
0x4b818,99.8563%,37,25703,25740,0,0,37,25703
0x11d60,92.2105%,37,438,475,155,16,21,283
0xffffffe0003ad3f8,92.5253%,37,458,495,458,4,33,0
0xffffffe0003cab70,92.8287%,36,466,502,0,0,36,466
0x1b2d0,99.257%,36,4809,4845,0,0,36,4809
0x182d8,99.7408%,36,13855,13891,13855,36,0,0
0xffffffe0003d494c,92.8287%,36,466,502,466,36,0,0
0x163c0,66.3462%,35,69,104,1,26,9,68
0x1c670,59.7561%,33,49,82,46,26,7,3
0xffffffe0003abec8,0%,33,0,33,0,33,0,0
0xffffffe0003a5b94,93.4394%,33,470,503,0,0,33,470
0x5041c,99.9817%,33,180321,180354,180321,33,0,0
0x1afec,99.7174%,31,10939,10970,0,0,31,10939
0x4cdc0,83.8542%,31,161,192,94,18,13,67
0x168cc,94.3798%,29,487,516,0,1,28,487
0x13db0,99.1088%,29,3225,3254,3225,29,0,0
0x4a04c,99.8872%,29,25691,25720,1,3,26,25690
0xffffffe0003ac048,94.1414%,29,466,495,0,0,29,466
0xffffffe0003cd4c0,94.3798%,29,487,516,0,24,5,487
0x1c90c,99.9884%,28,241853,241881,0,1,27,241853
0xffffffe0002f6ad8,94.4223%,28,474,502,0,0,28,474
0xffffffe0003ca6d8,94.8207%,26,476,502,476,26,0,0
0x1cfa0,45.8333%,26,22,48,15,13,13,7
0x18200,91.875%,26,294,320,294,16,10,0
0x1688c,97.6277%,26,1070,1096,560,19,7,510
0x4c6fc,99.9694%,26,85007,85033,0,0,26,85007
0xffffffe0002f30ec,95.155%,25,491,516,491,25,0,0
0x1c448,51.9231%,25,27,52,20,12,13,7
0x1cf68,47.9167%,25,23,48,0,0,25,23
0x13f08,97.719%,25,1071,1096,0,19,6,1071
0xffffffe0003c3078,95.3488%,24,492,516,0,0,24,492
0x4a190,99.9673%,24,73420,73444,0,0,24,73420
0x163b8,81.3953%,24,105,129,15,10,14,90
0x110ac,74.1935%,24,69,93,2,15,9,67
0x16a3c,97.407%,23,864,887,410,13,10,454
0x17e28,98.9529%,22,2079,2101,2079,12,10,0
0x1b7c0,99.6701%,21,6345,6366,0,0,21,6345
0x1c86c,99.8422%,21,13289,13310,0,0,21,13289
0x110c4,72.3684%,21,55,76,2,14,7,53
0x12a48,12.5%,21,3,24,3,21,0,0
0xffffffe0002f6bac,95.8167%,21,481,502,481,21,0,0
0x4c784,99.4091%,21,3533,3554,0,0,21,3533
0x163fc,99.9305%,20,28760,28780,0,5,15,28760
0x17030,88.1988%,19,142,161,142,19,0,0
0x11c64,99.3058%,19,2718,2737,1073,12,7,1645
0xffffffe0003abc38,42.4242%,19,14,33,0,0,19,14
0x16f50,93.871%,19,291,310,0,0,19,291
0x10a34,0%,19,0,19,0,0,19,0
0xffffffe0003a4c9c,96.371%,18,478,496,0,16,2,478
0x13ccc,99.4526%,18,3270,3288,0,0,18,3270
0xffffffe0003a5b78,96.4215%,18,485,503,0,0,18,485
0x18b98,96%,18,432,450,432,8,10,0
0x18784,99.5033%,18,3606,3624,0,0,18,3606
0xffffffe0003cd520,61.3636%,17,27,44,25,5,12,2
0x1b5bc,99.8602%,17,12139,12156,0,0,17,12139
0x1b10c,99.8815%,17,14327,14344,0,0,17,14327
0x4b9f4,82.2917%,17,79,96,79,17,0,0
0x168e0,98.5401%,16,1080,1096,1080,16,0,0
0x4b9b8,83.3333%,16,80,96,0,0,16,80
0xffffffe0002f31dc,97.093%,15,501,516,1,13,2,500
0x11fb8,87.9032%,15,109,124,1,13,2,108
0xffffffe0003d039c,64.2857%,15,27,42,0,14,1,27
0x1cec8,34.7826%,15,8,23,3,11,4,5
0x11fa8,93.9516%,15,233,248,0,0,15,233
0x4cd9c,92.1875%,15,177,192,1,10,5,176
0x16170,81.7073%,15,67,82,67,15,0,0
0xffffffe0003a4c78,96.9758%,15,481,496,0,0,15,481
0xffffffe0003c3968,0%,14,0,14,0,14,0,0
0xffffffe0003ce3a4,0%,14,0,14,0,14,0,0
0x163cc,81.8182%,14,63,77,63,14,0,0
0x4b9a8,85.4167%,14,82,96,0,0,14,82
0xffffffe0003ce488,0%,14,0,14,0,0,14,0
0x10d48,91.25%,14,146,160,146,9,5,0
0xffffffe0003d03a8,50%,14,14,28,14,0,14,0
0x12abc,45.8333%,13,11,24,11,13,0,0
0x1bfc8,81.9444%,13,59,72,59,13,0,0
0xffffffe0003cdc54,7.14286%,13,1,14,1,13,0,0
0x13b44,99.9816%,13,70511,70524,0,0,13,70511
0xffffffe0003ce3cc,7.14286%,13,1,14,0,0,13,1
0x11190,31.5789%,13,6,19,1,8,5,5
0x4cd10,7.14286%,13,1,14,1,13,0,0
0xffffffe0003d0780,7.14286%,13,1,14,0,0,13,1
0x531a0,14.2857%,12,2,14,0,0,12,2
0x18950,85.3659%,12,70,82,70,2,10,0
0xffffffe0003ac100,97.5758%,12,483,495,0,0,12,483
0x10b30,45.4545%,12,10,22,9,1,11,1
0x10b38,45.4545%,12,10,22,1,9,3,9
0x4b568,78.9474%,12,45,57,45,12,0,0
0x11e20,98.6207%,12,858,870,858,12,0,0
0x12adc,50%,12,12,24,0,9,3,12
0xffffffe0003cd4fc,64.7059%,12,22,34,0,10,2,22
0x11198,36.8421%,12,7,19,2,7,5,5
0x4c710,99.9859%,12,85021,85033,0,0,12,85021
0x1c2e0,42.8571%,12,9,21,1,7,5,8
0xffffffe0003caa48,97.6096%,12,490,502,0,0,12,490
0xffffffe0003c3be8,21.4286%,11,3,14,3,11,0,0
0xffffffe0003ce548,21.4286%,11,3,14,3,11,0,0
0xffffffe0002f3268,97.8682%,11,505,516,0,0,11,505
0x1c1ac,84.7222%,11,61,72,61,11,0,0
0xffffffe00032d224,97.8088%,11,491,502,0,0,11,491
0x13cc4,99.6655%,11,3277,3288,0,0,11,3277
0x1d06c,45%,11,9,20,0,11,0,9
0xffffffe0003ba514,97.7778%,11,484,495,484,11,0,0
0x18d28,96.5625%,11,309,320,309,1,10,0
0x4b320,80.3571%,11,45,56,45,11,0,0
0x110e8,81.6667%,11,49,60,0,0,11,49
0xffffffe0003abff0,97.7778%,11,484,495,0,0,11,484
0xffffffe0002f6b58,98.008%,10,492,502,492,10,0,0
0x1c728,79.1667%,10,38,48,0,0,10,38
0xffffffe00077117c,98.0119%,10,493,503,493,10,0,0
0x80000034,67.7419%,10,21,31,0,0,10,21
0x11ed8,99.0783%,10,1075,1085,0,0,10,1075
0x4cef8,62.963%,10,17,27,16,0,10,1
0xffffffe0003ac03c,97.9798%,10,485,495,0,0,10,485
0x50190,96.6292%,9,258,267,0,0,9,258
0xffffffe00077457c,67.8571%,9,19,28,19,9,0,0
0xffffffe0003cab60,98.2072%,9,493,502,0,0,9,493
0x4cde8,88.75%,9,71,80,70,5,4,1
0x1ba64,99.7187%,9,3190,3199,0,0,9,3190
0xffffffe0002f6bf0,98.2072%,9,493,502,493,9,0,0
0x1c090,88.4615%,9,69,78,69,9,0,0
0x1830c,99.9499%,9,17961,17970,0,0,9,17961
0x15c80,35.7143%,9,5,14,4,9,0,1
0x4cf60,99.7442%,9,3510,3519,0,0,9,3510
0xffffffe0003ca3e8,98.2072%,9,493,502,0,0,9,493
0xffffffe0002f6ae0,98.4064%,8,494,502,0,0,8,494
0xffffffe0003ba508,98.3838%,8,487,495,487,8,0,0
0xffffffe0003ce0cc,42.8571%,8,6,14,6,8,0,0
0x5015c,97.0037%,8,259,267,259,8,0,0
0xffffffe0003abc8c,98.3838%,8,487,495,487,8,0,0
0xffffffe0003cdd70,42.8571%,8,6,14,6,8,0,0
0x4be14,42.8571%,8,6,14,0,0,8,6
0x18980,20%,8,2,10,1,1,7,1
0xffffffe0003caa6c,98.4064%,8,494,502,0,0,8,494
0x1cd8c,33.3333%,8,4,12,2,4,4,2
0xffffffe0003d03e4,42.8571%,8,6,14,0,0,8,6
0xffffffe0003c3898,50%,7,7,14,7,7,0,0
0x4bd60,50%,7,7,14,0,0,7,7
0x4ce70,97.6351%,7,289,296,289,7,0,0
0x1cdd8,30%,7,3,10,2,2,5,1
0x1ccc4,65%,7,13,20,2,4,3,11
0x10b70,69.5652%,7,16,23,16,7,0,0
0xffffffe0002f6b54,98.6056%,7,495,502,0,0,7,495
0x16948,98.7931%,7,573,580,0,0,7,573
0x142ac,98.8655%,7,610,617,610,7,0,0
0xffffffe0003d0784,50%,7,7,14,7,7,0,0
0x13f44,99.6431%,6,1675,1681,0,0,6,1675
0xffffffe0003ad43c,81.8182%,6,27,33,0,0,6,27
0x11110,93.5484%,6,87,93,87,6,0,0
0xffffffe000765714,57.1429%,6,8,14,8,6,0,0
0x1cb3c,75%,6,18,24,0,0,6,18
0x10a74,68.4211%,6,13,19,13,6,0,0
0x1cd18,57.1429%,6,8,14,0,3,3,8
0x16a08,99.3236%,6,881,887,0,0,6,881
0x13cd4,99.8175%,6,3282,3288,0,0,6,3282
0xffffffe00032d230,98.8048%,6,496,502,496,6,0,0
0x141f4,99.6934%,6,1951,1957,0,0,6,1951
0x1ceb8,82.7586%,5,24,29,1,5,0,23
0xffffffe00077113c,99.006%,5,498,503,498,5,0,0
0x1ce8c,44.4444%,5,4,9,4,5,0,0
0xffffffe0003d0468,64.2857%,5,9,14,0,0,5,9
0xffffffe0003a4820,99.006%,5,498,503,498,5,0,0
0xffffffe0003ce468,64.2857%,5,9,14,0,0,5,9
0xffffffe0003cd350,64.2857%,5,9,14,9,5,0,0
0x1cd4c,61.5385%,5,8,13,2,3,2,6
0x4c668,87.1795%,5,34,39,6,3,2,28
0x10f78,0%,5,0,5,0,5,0,0
0x1ce54,50%,5,5,10,2,3,2,3
0x109ec,73.6842%,5,14,19,0,0,5,14
0x18758,99.8624%,5,3629,3634,0,1,4,3629
0x10c30,96.875%,5,155,160,155,0,5,0
0xffffffe0003cfe34,64.2857%,5,9,14,0,0,5,9
0xffffffe0002f6b9c,99.004%,5,497,502,0,0,5,497
0x4ba34,99.9885%,5,43647,43652,43647,5,0,0
0x13d84,99.8783%,4,3284,3288,0,0,4,3284
0x13c98,99.1649%,4,475,479,0,0,4,475
0xffffffe0002f6b04,99.2032%,4,498,502,0,0,4,498
0x4d030,75%,4,12,16,7,3,1,5
0xffffffe0003cdfb4,71.4286%,4,10,14,10,4,0,0
0x163b0,96.9466%,4,127,131,0,2,2,127
0x4bfd8,71.4286%,4,10,14,0,0,4,10
0x18988,50%,4,4,8,0,2,2,4
0xffffffe0003d0370,71.4286%,4,10,14,0,0,4,10
0xffffffe0003cd340,71.4286%,4,10,14,0,0,4,10
0x1ccd4,71.4286%,4,10,14,1,3,1,9
0x13c6c,99.635%,4,1092,1096,0,0,4,1092
0xffffffe0003ba4dc,99.1919%,4,491,495,0,0,4,491
0x10dcc,20%,4,1,5,1,4,0,0
0xffffffe0003d0804,71.4286%,4,10,14,0,0,4,10
0xffffffe00032d284,85.7143%,4,24,28,24,4,0,0
0x4d3d4,96.4286%,4,108,112,108,4,0,0
0x16398,97.0588%,4,132,136,0,0,4,132
0xffffffe0003ad3fc,87.8788%,4,29,33,29,4,0,0
0x1ce98,55.5556%,4,5,9,0,3,1,5
0x13f88,99.7854%,4,1860,1864,1860,4,0,0
0xffffffe0007658e8,71.4286%,4,10,14,0,0,4,10
0x4cc04,55.5556%,4,5,9,1,1,3,4
0x4a0e4,50%,4,4,8,2,1,3,2
0x4b994,95.8333%,4,92,96,0,0,4,92
0x1b86c,99.9169%,4,4811,4815,0,0,4,4811
0x1ce14,60%,4,6,10,5,2,2,1
0x1cd04,81.25%,3,13,16,0,2,1,13
0xffffffe0003d0348,78.5714%,3,11,14,0,0,3,11
0xffffffe0003a4334,90.9091%,3,30,33,30,3,0,0
0x10c98,40%,3,2,5,2,3,0,0
0x1d044,0%,3,0,3,0,3,0,0
0x4c1e8,78.5714%,3,11,14,11,3,0,0
0x1c6b4,95.8333%,3,69,72,0,0,3,69
0xffffffe0003c395c,78.5714%,3,11,14,0,0,3,11
0x1cda0,50%,3,3,6,0,2,1,3
0x12a9c,87.5%,3,21,24,0,0,3,21
0xffffffe00055488c,78.5714%,3,11,14,11,3,0,0
0x1d01c,72.7273%,3,8,11,8,0,3,0
0x1ce68,40%,3,2,5,0,1,2,2
0x18614,99.9725%,3,10899,10902,0,0,3,10899
0x1cde8,50%,3,3,6,0,0,3,3
0xffffffe0003cdc94,78.5714%,3,11,14,11,3,0,0
0xffffffe0003c303c,99.4186%,3,513,516,513,3,0,0
0xffffffe0003ac0dc,99.3939%,3,492,495,0,0,3,492
0xffffffe0003d0834,78.5714%,3,11,14,11,3,0,0
0xffffffe0003cd304,78.5714%,3,11,14,11,3,0,0
0xffffffe0003cdbcc,78.5714%,3,11,14,11,3,0,0
0x189a8,25%,3,1,4,1,1,2,0
0x4cc10,71.4286%,2,5,7,5,0,2,0
0x10cb4,60%,2,3,5,3,2,0,0
0xffffffe0003cdf3c,85.7143%,2,12,14,12,2,0,0
0xffffffe0003cdedc,85.7143%,2,12,14,12,2,0,0
0x11fb0,99.4872%,2,388,390,0,0,2,388
0xffffffe0003ad48c,99.5736%,2,467,469,0,0,2,467
0x16268,99.2337%,2,259,261,0,0,2,259
0x50144,99.2509%,2,265,267,0,0,2,265
0xffffffe0003ce3d4,85.7143%,2,12,14,12,2,0,0
0xffffffe0003a5bc8,99.6024%,2,501,503,0,0,2,501
0x1a3f8,99.115%,2,224,226,224,1,1,0
0x11030,60%,2,3,5,3,2,0,0
0x1821c,80%,2,8,10,0,0,2,8
0x531b4,85.7143%,2,12,14,0,0,2,12
0x13cb8,99.9392%,2,3286,3288,0,0,2,3286
0xffffffe0003cd7f4,85.7143%,2,12,14,0,0,2,12
0xffffffe0003cdbf8,85.7143%,2,12,14,12,2,0,0
0x4ddbc,99.9917%,2,24178,24180,0,0,2,24178
0xffffffe0003ca3f4,99.6016%,2,500,502,0,1,1,500
0x4bd7c,85.7143%,2,12,14,0,0,2,12
0x15b58,99.9347%,2,3059,3061,0,0,2,3059
0x13cf4,99.9392%,2,3286,3288,0,0,2,3286
0xffffffe0003ce29c,85.7143%,2,12,14,12,2,0,0
0x15dc4,86.6667%,2,13,15,13,1,1,0
0xffffffe0003a4b28,87.5%,2,14,16,0,0,2,14
0xffffffe0003ce298,85.7143%,2,12,14,0,0,2,12
0xffffffe0003ca6c8,99.6016%,2,500,502,0,1,1,500
0xffffffe0003ba4ec,99.596%,2,493,495,0,0,2,493
0xffffffe0003cfe48,85.7143%,2,12,14,12,2,0,0
0x12b00,86.6667%,2,13,15,13,2,0,0
0xffffffe0003d0828,85.7143%,2,12,14,0,0,2,12
0xffffffe0003cfe60,85.7143%,2,12,14,12,2,0,0
0xffffffe0003cdfa4,85.7143%,2,12,14,0,0,2,12
0x10f38,60%,2,3,5,0,0,2,3
0x4c2f8,85.7143%,2,12,14,0,0,2,12
0x800003c8,93.5484%,2,29,31,29,2,0,0
0x4b90c,99.9971%,2,67924,67926,0,0,2,67924
0xffffffe0003ced54,85.7143%,2,12,14,12,2,0,0
0xffffffe0002f31fc,99.6016%,2,500,502,0,0,2,500
0x189a0,66.6667%,2,4,6,0,2,0,4
0xffffffe0002f6b48,99.6016%,2,500,502,0,0,2,500
0xffffffe0003cd7b4,85.7143%,2,12,14,12,2,0,0
0xffffffe0003cd808,85.7143%,2,12,14,12,2,0,0
0xffffffe0003ce3c0,85.7143%,2,12,14,0,0,2,12
0xffffffe0003ce44c,85.7143%,2,12,14,12,2,0,0
0xffffffe0003ac018,99.596%,2,493,495,0,0,2,493
0xffffffe0003c3b54,85.7143%,2,12,14,12,2,0,0
0xffffffe0003cde9c,85.7143%,2,12,14,0,0,2,12
0x4bd70,85.7143%,2,12,14,0,0,2,12
0xffffffe0003d0718,92.8571%,1,13,14,0,0,1,13
0x163a0,99.2647%,1,135,136,0,1,0,135
0x1cd5c,87.5%,1,7,8,0,1,0,7
0xffffffe0003c2ff4,95.8333%,1,23,24,23,1,0,0
0x4bff4,92.8571%,1,13,14,13,1,0,0
0xffffffe0003a49bc,0%,1,0,1,0,1,0,0
0x5319c,92.8571%,1,13,14,0,0,1,13
0x1828c,90%,1,9,10,0,0,1,9
0x18aac,87.5%,1,7,8,0,0,1,7
0x15df8,0%,1,0,1,0,0,1,0
0x18d2c,90%,1,9,10,9,1,0,0
0xffffffe0003ac058,99.798%,1,494,495,0,0,1,494
0xffffffe0003ba538,99.798%,1,494,495,494,1,0,0
0x4bd68,92.8571%,1,13,14,0,0,1,13
0x531ac,92.8571%,1,13,14,0,0,1,13
0x16fc4,99.3827%,1,161,162,0,0,1,161
0x531a4,92.8571%,1,13,14,0,0,1,13
0xffffffe0003a4c68,99.7984%,1,495,496,0,0,1,495
0x10afc,95.6522%,1,22,23,0,1,0,22
0x1cecc,88.8889%,1,8,9,0,0,1,8
0x4bd90,92.8571%,1,13,14,13,1,0,0
0xffffffe0003cdfac,92.8571%,1,13,14,0,0,1,13
0xffffffe0003cdf48,92.8571%,1,13,14,13,1,0,0
0x10fd4,80%,1,4,5,4,1,0,0
0xffffffe0003c3964,92.8571%,1,13,14,13,1,0,0
0x18238,90%,1,9,10,0,0,1,9
0x13ef4,97.0588%,1,33,34,0,0,1,33
0x15e00,0%,1,0,1,0,1,0,0
0x1427c,99.7912%,1,478,479,478,1,0,0
0xffffffe0003cd7e8,92.8571%,1,13,14,13,1,0,0
0xffffffe0003bb020,92.8571%,1,13,14,0,0,1,13
0xffffffe0003c7024,0%,1,0,1,0,0,1,0
0x503c8,0%,1,0,1,0,1,0,0
0xffffffe0003d0724,92.8571%,1,13,14,13,1,0,0
0x1b0fc,99.993%,1,14343,14344,0,0,1,14343
0x503a8,0%,1,0,1,0,0,1,0
0xffffffe0003d07f0,92.8571%,1,13,14,0,0,1,13
0x11230,80%,1,4,5,0,0,1,4
0x4a0ec,88.8889%,1,8,9,8,0,1,0
0xffffffe0003cdec4,92.8571%,1,13,14,0,0,1,13
0xffffffe0003ac038,99.798%,1,494,495,0,0,1,494
0x17e20,90%,1,9,10,9,1,0,0
0xffffffe0003cac64,0%,1,0,1,0,1,0,0
0x1b3bc,99.9987%,1,74435,74436,0,0,1,74435
0x10ef0,80%,1,4,5,0,0,1,4
0x80000054,96.7742%,1,30,31,30,1,0,0
0x12ab8,95.8333%,1,23,24,0,0,1,23
0x1ce24,66.6667%,1,2,3,0,0,1,2
0xffffffe0003ca6bc,99.8008%,1,501,502,0,0,1,501
0xffffffe0003a43b0,96.9697%,1,32,33,32,1,0,0
0xffffffe0003cd7d4,92.8571%,1,13,14,0,0,1,13
0xffffffe0003d03ac,92.8571%,1,13,14,0,0,1,13
0x111e8,80%,1,4,5,0,0,1,4
0xffffffe0003bb074,92.8571%,1,13,14,0,0,1,13
0xffffffe0003cab18,99.8008%,1,501,502,0,0,1,501
0xffffffe0002f6ac4,99.8008%,1,501,502,0,0,1,501
0xffffffe0003cdb90,92.8571%,1,13,14,13,1,0,0
0xffffffe0003a48d4,99.8012%,1,502,503,0,0,1,502
0xffffffe000554904,92.8571%,1,13,14,0,0,1,13
0xffffffe0003cd334,92.8571%,1,13,14,0,0,1,13
0x15d38,92.8571%,1,13,14,0,0,1,13
0xffffffe0003ac0bc,99.798%,1,494,495,0,0,1,494
0x80000578,96.7742%,1,30,31,0,0,1,30
0xffffffe0003cd2e0,92.8571%,1,13,14,0,0,1,13
0x14258,99.9088%,1,1095,1096,0,0,1,1095
0xffffffe0002f6b88,99.8008%,1,501,502,501,1,0,0
0xffffffe0003ca74c,99.8008%,1,501,502,0,0,1,501
0x4c1dc,92.8571%,1,13,14,0,0,1,13
0x50478,0%,1,0,1,0,1,0,0
0x4a134,66.6667%,1,2,3,0,0,1,2
0x1b364,99.9878%,1,8218,8219,0,0,1,8218
0x1cc8c,95.6522%,1,22,23,0,0,1,22
0x1cef4,100%,0,3,3,0,0,0,3
0xffffffe0003ce460,100%,0,14,14,0,0,0,14
0xffffffe0003b157c,100%,0,495,495,0,0,0,495
0xffffffe0003ca3bc,100%,0,502,502,0,0,0,502
0xffffffe0003ced48,100%,0,14,14,0,0,0,14
0xffffffe0003cd7e0,100%,0,14,14,0,0,0,14
0x10b14,100%,0,22,22,0,0,0,22
0xffffffe0003c3050,100%,0,516,516,0,0,0,516
0x16fbc,100%,0,1,1,0,0,0,1
0x11da8,100%,0,142,142,142,0,0,0
0xffffffe0002f6c14,100%,0,502,502,0,0,0,502
0xffffffe0003ce1d4,100%,0,14,14,14,0,0,0
0x529fc,100%,0,14,14,0,0,0,14
0xffffffe0003d0808,100%,0,14,14,0,0,0,14
0xffffffe0002f3258,100%,0,14,14,0,0,0,14
0xffffffe0003cd374,100%,0,14,14,0,0,0,14
0xffffffe0002f3220,100%,0,14,14,0,0,0,14
0x4a064,100%,0,4,4,0,0,0,4
0xffffffe0003ce1a4,100%,0,14,14,14,0,0,0
0xffffffe0003cdb84,100%,0,14,14,0,0,0,14
0x1cefc,100%,0,1,1,0,0,0,1
0x15e80,100%,0,1,1,0,0,0,1
0x4b9dc,100%,0,96,96,0,0,0,96
0xffffffe0003ce53c,100%,0,14,14,0,0,0,14
0x4c1c0,100%,0,14,14,0,0,0,14
0x18d74,100%,0,10,10,0,0,0,10
0xffffffe0003b155c,100%,0,495,495,495,0,0,0
0x18998,100%,0,6,6,0,0,0,6
0x1cf28,100%,0,1,1,0,0,0,1
0x1cf84,100%,0,48,48,0,0,0,48
0xffffffe0003cd79c,100%,0,14,14,0,0,0,14
0x11c24,100%,0,15,15,0,0,0,15
0x1c068,100%,0,78,78,0,0,0,78
0x1c658,100%,0,82,82,0,0,0,82
0x4bd2c,100%,0,14,14,0,0,0,14
0xffffffe0003cd7fc,100%,0,14,14,0,0,0,14
0x511f0,100%,0,171,171,0,0,0,171
0xffffffe0002f6b10,100%,0,502,502,0,0,0,502
0x18990,100%,0,6,6,0,0,0,6
0xffffffe0003bb070,100%,0,14,14,0,0,0,14
0xffffffe0003d0820,100%,0,14,14,0,0,0,14
0xffffffe0003a49ac,100%,0,1,1,0,0,0,1
0x1c1fc,100%,0,9435,9435,0,0,0,9435
0x1cee0,100%,0,4,4,0,0,0,4
0x15c88,100%,0,1,1,1,0,0,0
0x11280,100%,0,5,5,0,0,0,5
0x10db0,100%,0,5,5,5,0,0,0
0x1860c,100%,0,10902,10902,0,0,0,10902
0x4b314,100%,0,56,56,0,0,0,56
0xffffffe0003cdeb8,100%,0,14,14,0,0,0,14
0xffffffe00076592c,100%,0,14,14,0,0,0,14
0xffffffe0003cdfb0,100%,0,14,14,0,0,0,14
0x4ca78,100%,0,6,6,0,0,0,6
0xffffffe0003d0440,100%,0,14,14,0,0,0,14
0xffffffe0003d072c,100%,0,14,14,0,0,0,14
0x1cf04,100%,0,2,2,0,0,0,2
0xffffffe0003cdf28,100%,0,14,14,0,0,0,14
0xffffffe000773cf4,100%,0,14,14,0,0,0,14
0x18558,100%,0,10,10,0,0,0,10
